"Year","Month","Hospital","Time.Bands","TotalPatients"
2016,"Sep","Connolly Hospital","12-15 Months",1043
2016,"Sep","Connolly Hospital","15-18 Months",751
2016,"Sep","Connolly Hospital","18+ Months",1070
2016,"Sep","Cork University Hospital"," 0-3 Months",8615
2016,"Sep","Cork University Hospital"," 3-6 Months",5403
2016,"Sep","Cork University Hospital"," 6-9 Months",3834
2016,"Sep","Cork University Hospital"," 9-12 Months",3240
2016,"Sep","Cork University Hospital","12-15 Months",2158
2016,"Sep","Cork University Hospital","15-18 Months",1396
2016,"Sep","Cork University Hospital","18+ Months",1674
2016,"Sep","Croom Orthopaedic Hospital"," 0-3 Months",1268
2016,"Sep","Croom Orthopaedic Hospital"," 3-6 Months",1155
2016,"Sep","Croom Orthopaedic Hospital"," 6-9 Months",719
2016,"Sep","Croom Orthopaedic Hospital"," 9-12 Months",592
2016,"Sep","Croom Orthopaedic Hospital","12-15 Months",518
2016,"Sep","Croom Orthopaedic Hospital","15-18 Months",465
2016,"Sep","Croom Orthopaedic Hospital","18+ Months",473
2016,"Sep","Ennis Hospital"," 0-3 Months",479
2016,"Sep","Ennis Hospital"," 3-6 Months",443
2016,"Sep","Ennis Hospital"," 6-9 Months",389
2016,"Sep","Ennis Hospital"," 9-12 Months",215
2016,"Sep","Ennis Hospital","12-15 Months",138
2016,"Sep","Ennis Hospital","15-18 Months",120
2016,"Sep","Ennis Hospital","18+ Months",225
2016,"Sep","Galway University Hospital"," 0-3 Months",12946
2016,"Sep","Galway University Hospital"," 3-6 Months",6604
2016,"Sep","Galway University Hospital"," 6-9 Months",4533
2016,"Sep","Galway University Hospital"," 9-12 Months",3487
2016,"Sep","Galway University Hospital","12-15 Months",2224
2016,"Sep","Galway University Hospital","15-18 Months",1612
2016,"Sep","Galway University Hospital","18+ Months",1805
2016,"Sep","Kerry General Hospital"," 0-3 Months",2887
2016,"Sep","Kerry General Hospital"," 3-6 Months",2004
2016,"Sep","Kerry General Hospital"," 6-9 Months",1259
2016,"Sep","Kerry General Hospital"," 9-12 Months",983
2016,"Sep","Kerry General Hospital","12-15 Months",646
2016,"Sep","Kerry General Hospital","15-18 Months",379
2016,"Sep","Kerry General Hospital","18+ Months",272
2016,"Sep","Letterkenny General Hospital"," 0-3 Months",4150
2016,"Sep","Letterkenny General Hospital"," 3-6 Months",2823
2016,"Sep","Letterkenny General Hospital"," 6-9 Months",2100
2016,"Sep","Letterkenny General Hospital"," 9-12 Months",1499
2016,"Sep","Letterkenny General Hospital","12-15 Months",907
2016,"Sep","Letterkenny General Hospital","15-18 Months",425
2016,"Sep","Letterkenny General Hospital","18+ Months",925
2016,"Sep","Louth County Hospital"," 0-3 Months",1028
2016,"Sep","Louth County Hospital"," 3-6 Months",621
2016,"Sep","Louth County Hospital"," 6-9 Months",375
2016,"Sep","Louth County Hospital"," 9-12 Months",257
2016,"Sep","Louth County Hospital","12-15 Months",227
2016,"Sep","Louth County Hospital","15-18 Months",98
2016,"Sep","Louth County Hospital","18+ Months",50
2016,"Sep","Mallow General Hospital"," 0-3 Months",990
2016,"Sep","Mallow General Hospital"," 3-6 Months",579
2016,"Sep","Mallow General Hospital"," 6-9 Months",371
2016,"Sep","Mallow General Hospital"," 9-12 Months",281
2016,"Sep","Mallow General Hospital","12-15 Months",101
2016,"Sep","Mallow General Hospital","15-18 Months",66
2016,"Sep","Mallow General Hospital","18+ Months",27
2016,"Sep","Mater Misericordiae University Hospital"," 0-3 Months",11110
2016,"Sep","Mater Misericordiae University Hospital"," 3-6 Months",6153
2016,"Sep","Mater Misericordiae University Hospital"," 6-9 Months",3683
2016,"Sep","Mater Misericordiae University Hospital"," 9-12 Months",2439
2016,"Sep","Mater Misericordiae University Hospital","12-15 Months",1426
2016,"Sep","Mater Misericordiae University Hospital","15-18 Months",1211
2016,"Sep","Mater Misericordiae University Hospital","18+ Months",1161
2016,"Sep","Mayo General Hospital"," 0-3 Months",2739
2016,"Sep","Mayo General Hospital"," 3-6 Months",1054
2016,"Sep","Mayo General Hospital"," 6-9 Months",682
2016,"Sep","Mayo General Hospital"," 9-12 Months",534
2016,"Sep","Mayo General Hospital","12-15 Months",416
2016,"Sep","Mayo General Hospital","15-18 Months",371
2016,"Sep","Mayo General Hospital","18+ Months",782
2016,"Sep","Mercy University Hospital"," 0-3 Months",1883
2016,"Sep","Mercy University Hospital"," 3-6 Months",1152
2016,"Sep","Mercy University Hospital"," 6-9 Months",709
2016,"Sep","Mercy University Hospital"," 9-12 Months",513
2016,"Sep","Mercy University Hospital","12-15 Months",382
2016,"Sep","Mercy University Hospital","15-18 Months",255
2016,"Sep","Mercy University Hospital","18+ Months",357
2016,"Sep","Midland Regional Hospital Mullingar"," 0-3 Months",2322
2016,"Sep","Midland Regional Hospital Mullingar"," 3-6 Months",1666
2016,"Sep","Midland Regional Hospital Mullingar"," 6-9 Months",1093
2016,"Sep","Midland Regional Hospital Mullingar"," 9-12 Months",793
2016,"Sep","Midland Regional Hospital Mullingar","12-15 Months",395
2016,"Sep","Midland Regional Hospital Mullingar","15-18 Months",193
2016,"Sep","Midland Regional Hospital Mullingar","18+ Months",258
2016,"Sep","Midland Regional Hospital Portlaoise"," 0-3 Months",1521
2016,"Sep","Midland Regional Hospital Portlaoise"," 3-6 Months",1058
2016,"Sep","Midland Regional Hospital Portlaoise"," 6-9 Months",540
2016,"Sep","Midland Regional Hospital Portlaoise"," 9-12 Months",399
2016,"Sep","Midland Regional Hospital Portlaoise","12-15 Months",352
2016,"Sep","Midland Regional Hospital Portlaoise","15-18 Months",236
2016,"Sep","Midland Regional Hospital Portlaoise","18+ Months",22
2016,"Sep","Midland Regional Hospital Tullamore"," 0-3 Months",3196
2016,"Sep","Midland Regional Hospital Tullamore"," 3-6 Months",3006
2016,"Sep","Midland Regional Hospital Tullamore"," 6-9 Months",2423
2016,"Sep","Midland Regional Hospital Tullamore"," 9-12 Months",1846
2016,"Sep","Midland Regional Hospital Tullamore","12-15 Months",1462
2016,"Sep","Midland Regional Hospital Tullamore","15-18 Months",912
2016,"Sep","Midland Regional Hospital Tullamore","18+ Months",590
2016,"Sep","Naas General Hospital"," 0-3 Months",2218
2016,"Sep","Naas General Hospital"," 3-6 Months",1008
2016,"Sep","Naas General Hospital"," 6-9 Months",726
2016,"Sep","Naas General Hospital"," 9-12 Months",555
2016,"Sep","Naas General Hospital","12-15 Months",516
2016,"Sep","Naas General Hospital","15-18 Months",375
2016,"Sep","Naas General Hospital","18+ Months",178
2016,"Sep","Nenagh Hospital"," 0-3 Months",498
2016,"Sep","Nenagh Hospital"," 3-6 Months",281
2016,"Sep","Nenagh Hospital"," 6-9 Months",201
2016,"Sep","Nenagh Hospital"," 9-12 Months",269
2016,"Sep","Nenagh Hospital","12-15 Months",168
2016,"Sep","Nenagh Hospital","15-18 Months",151
2016,"Sep","Nenagh Hospital","18+ Months",204
2016,"Sep","Our Lady of Lourdes Hospital Drogheda"," 0-3 Months",4397
2016,"Sep","Our Lady of Lourdes Hospital Drogheda"," 3-6 Months",2956
2016,"Sep","Our Lady of Lourdes Hospital Drogheda"," 6-9 Months",1645
2016,"Sep","Our Lady of Lourdes Hospital Drogheda"," 9-12 Months",1295
2016,"Sep","Our Lady of Lourdes Hospital Drogheda","12-15 Months",833
2016,"Sep","Our Lady of Lourdes Hospital Drogheda","15-18 Months",573
2016,"Sep","Our Lady of Lourdes Hospital Drogheda","18+ Months",399
2016,"Sep","Our Lady's Children's Hospital Crumlin"," 0-3 Months",4757
2016,"Sep","Our Lady's Children's Hospital Crumlin"," 3-6 Months",2960
2016,"Sep","Our Lady's Children's Hospital Crumlin"," 6-9 Months",1777
2016,"Sep","Our Lady's Children's Hospital Crumlin"," 9-12 Months",1467
2016,"Sep","Our Lady's Children's Hospital Crumlin","12-15 Months",1025
2016,"Sep","Our Lady's Children's Hospital Crumlin","15-18 Months",671
2016,"Sep","Our Lady's Children's Hospital Crumlin","18+ Months",663
2016,"Sep","Our Lady's Hospital Navan"," 0-3 Months",1939
2016,"Sep","Our Lady's Hospital Navan"," 3-6 Months",1258
2016,"Sep","Our Lady's Hospital Navan"," 6-9 Months",864
2016,"Sep","Our Lady's Hospital Navan"," 9-12 Months",470
2016,"Sep","Our Lady's Hospital Navan","12-15 Months",377
2016,"Sep","Our Lady's Hospital Navan","15-18 Months",166
2016,"Sep","Our Lady's Hospital Navan","18+ Months",2
2016,"Sep","Portiuncula Hospital"," 0-3 Months",1456
2016,"Sep","Portiuncula Hospital"," 3-6 Months",827
2016,"Sep","Portiuncula Hospital"," 6-9 Months",380
2016,"Sep","Portiuncula Hospital"," 9-12 Months",174
2016,"Sep","Portiuncula Hospital","12-15 Months",121
2016,"Sep","Portiuncula Hospital","15-18 Months",83
2016,"Sep","Portiuncula Hospital","18+ Months",59
2016,"Sep","Roscommon Hospital"," 0-3 Months",1182
2016,"Sep","Roscommon Hospital"," 3-6 Months",455
2016,"Sep","Roscommon Hospital"," 6-9 Months",302
2016,"Sep","Roscommon Hospital"," 9-12 Months",208
2016,"Sep","Roscommon Hospital","12-15 Months",141
2016,"Sep","Roscommon Hospital","15-18 Months",141
2016,"Sep","Roscommon Hospital","18+ Months",190
2016,"Sep","Rotunda Hospital"," 0-3 Months",1088
2016,"Sep","Rotunda Hospital"," 3-6 Months",496
2016,"Sep","Rotunda Hospital"," 6-9 Months",447
2016,"Sep","Rotunda Hospital"," 9-12 Months",134
2016,"Sep","Royal Victoria Eye and Ear Hospital"," 0-3 Months",2645
2016,"Sep","Royal Victoria Eye and Ear Hospital"," 3-6 Months",1835
2016,"Sep","Royal Victoria Eye and Ear Hospital"," 6-9 Months",1137
2016,"Sep","Royal Victoria Eye and Ear Hospital"," 9-12 Months",885
2016,"Sep","Royal Victoria Eye and Ear Hospital","12-15 Months",819
2016,"Sep","Royal Victoria Eye and Ear Hospital","15-18 Months",666
2016,"Sep","Royal Victoria Eye and Ear Hospital","18+ Months",431
2016,"Sep","Sligo Regional Hospital"," 0-3 Months",4562
2016,"Sep","Sligo Regional Hospital"," 3-6 Months",2638
2016,"Sep","Sligo Regional Hospital"," 6-9 Months",1530
2016,"Sep","Sligo Regional Hospital"," 9-12 Months",1029
2016,"Sep","Sligo Regional Hospital","12-15 Months",354
2016,"Sep","Sligo Regional Hospital","15-18 Months",178
2016,"Sep","Sligo Regional Hospital","18+ Months",127
2016,"Sep","South Infirmary Victoria University Hospital"," 0-3 Months",6441
2016,"Sep","South Infirmary Victoria University Hospital"," 3-6 Months",4228
2016,"Sep","South Infirmary Victoria University Hospital"," 6-9 Months",3085
2016,"Sep","South Infirmary Victoria University Hospital"," 9-12 Months",1868
2016,"Sep","South Infirmary Victoria University Hospital","12-15 Months",1553
2016,"Sep","South Infirmary Victoria University Hospital","15-18 Months",1135
2016,"Sep","South Infirmary Victoria University Hospital","18+ Months",1598
2016,"Sep","South Tipperary General Hospital"," 0-3 Months",1481
2016,"Sep","South Tipperary General Hospital"," 3-6 Months",1073
2016,"Sep","South Tipperary General Hospital"," 6-9 Months",565
2016,"Sep","South Tipperary General Hospital"," 9-12 Months",365
2016,"Sep","South Tipperary General Hospital","12-15 Months",182
2016,"Sep","South Tipperary General Hospital","15-18 Months",86
2016,"Sep","South Tipperary General Hospital","18+ Months",4
2016,"Sep","St. Columcille's Hospital"," 0-3 Months",690
2016,"Sep","St. Columcille's Hospital"," 3-6 Months",409
2016,"Sep","St. Columcille's Hospital"," 6-9 Months",327
2016,"Sep","St. Columcille's Hospital"," 9-12 Months",319
2016,"Sep","St. Columcille's Hospital","12-15 Months",274
2016,"Sep","St. Columcille's Hospital","15-18 Months",183
2016,"Sep","St. Columcille's Hospital","18+ Months",484
2016,"Sep","St. James's Hospital"," 0-3 Months",7742
2016,"Sep","St. James's Hospital"," 3-6 Months",3431
2016,"Sep","St. James's Hospital"," 6-9 Months",1943
2016,"Sep","St. James's Hospital"," 9-12 Months",965
2016,"Sep","St. James's Hospital","12-15 Months",519
2016,"Sep","St. James's Hospital","15-18 Months",269
2016,"Sep","St. James's Hospital","18+ Months",329
2016,"Sep","St. John's Hospital Limerick"," 0-3 Months",866
2016,"Sep","St. John's Hospital Limerick"," 3-6 Months",433
2016,"Sep","St. John's Hospital Limerick"," 6-9 Months",199
2016,"Sep","St. John's Hospital Limerick"," 9-12 Months",83
2016,"Sep","St. John's Hospital Limerick","12-15 Months",4
2016,"Sep","St. Luke's General Hospital Kilkenny"," 0-3 Months",2032
2016,"Sep","St. Luke's General Hospital Kilkenny"," 3-6 Months",595
2016,"Sep","St. Luke's General Hospital Kilkenny"," 6-9 Months",245
2016,"Sep","St. Luke's General Hospital Kilkenny"," 9-12 Months",117
2016,"Sep","St. Luke's General Hospital Kilkenny","12-15 Months",70
2016,"Sep","St. Luke's General Hospital Kilkenny","15-18 Months",25
2016,"Sep","St. Michael's Hospital Dun Laoghaire"," 0-3 Months",1411
2016,"Sep","St. Michael's Hospital Dun Laoghaire"," 3-6 Months",846
2016,"Sep","St. Michael's Hospital Dun Laoghaire"," 6-9 Months",278
2016,"Sep","St. Michael's Hospital Dun Laoghaire"," 9-12 Months",164
2016,"Sep","St. Michael's Hospital Dun Laoghaire","12-15 Months",85
2016,"Sep","St. Michael's Hospital Dun Laoghaire","15-18 Months",49
2016,"Sep","St. Michael's Hospital Dun Laoghaire","18+ Months",4
2016,"Sep","St. Vincent's University Hospital"," 0-3 Months",6961
2016,"Sep","St. Vincent's University Hospital"," 3-6 Months",3973
2016,"Sep","St. Vincent's University Hospital"," 6-9 Months",2881
2016,"Sep","St. Vincent's University Hospital"," 9-12 Months",1720
2016,"Sep","St. Vincent's University Hospital","12-15 Months",787
2016,"Sep","St. Vincent's University Hospital","15-18 Months",525
2016,"Sep","St. Vincent's University Hospital","18+ Months",253
2016,"Sep","Tallaght Children's Hospital"," 0-3 Months",1692
2016,"Sep","Tallaght Children's Hospital"," 3-6 Months",1467
2016,"Sep","Tallaght Children's Hospital"," 6-9 Months",1228
2016,"Sep","Tallaght Children's Hospital"," 9-12 Months",845
2016,"Sep","Tallaght Children's Hospital","12-15 Months",373
2016,"Sep","Tallaght Children's Hospital","15-18 Months",99
2016,"Sep","Tallaght Children's Hospital","18+ Months",425
2016,"Sep","Tallaght Hospital"," 0-3 Months",6634
2016,"Sep","Tallaght Hospital"," 3-6 Months",5056
2016,"Sep","Tallaght Hospital"," 6-9 Months",3332
2016,"Sep","Tallaght Hospital"," 9-12 Months",2608
2016,"Sep","Tallaght Hospital","12-15 Months",1611
2016,"Sep","Tallaght Hospital","15-18 Months",912
2016,"Sep","Tallaght Hospital","18+ Months",2048
2016,"Sep","University Hospital Limerick"," 0-3 Months",8736
2016,"Sep","University Hospital Limerick"," 3-6 Months",5266
2016,"Sep","University Hospital Limerick"," 6-9 Months",3468
2016,"Sep","University Hospital Limerick"," 9-12 Months",2629
2016,"Sep","University Hospital Limerick","12-15 Months",2505
2016,"Sep","University Hospital Limerick","15-18 Months",1966
2016,"Sep","University Hospital Limerick","18+ Months",1366
2016,"Sep","University Hospital Waterford"," 0-3 Months",8293
2016,"Sep","University Hospital Waterford"," 3-6 Months",6196
2016,"Sep","University Hospital Waterford"," 6-9 Months",4589
2016,"Sep","University Hospital Waterford"," 9-12 Months",3407
2016,"Sep","University Hospital Waterford","12-15 Months",2599
2016,"Sep","University Hospital Waterford","15-18 Months",2064
2016,"Sep","University Hospital Waterford","18+ Months",2944
2016,"Sep","Wexford General Hospital"," 0-3 Months",1306
2016,"Sep","Wexford General Hospital"," 3-6 Months",843
2016,"Sep","Wexford General Hospital"," 6-9 Months",556
2016,"Sep","Wexford General Hospital"," 9-12 Months",160
2016,"Sep","Wexford General Hospital","12-15 Months",16
2016,"Oct","Bantry General Hospital"," 0-3 Months",867
2016,"Oct","Bantry General Hospital"," 3-6 Months",320
2016,"Oct","Bantry General Hospital"," 6-9 Months",187
2016,"Oct","Bantry General Hospital"," 9-12 Months",33
2016,"Oct","Bantry General Hospital","12-15 Months",13
2016,"Oct","Bantry General Hospital","15-18 Months",6
2016,"Oct","Bantry General Hospital","18+ Months",3
2016,"Oct","Beaumont Hospital"," 0-3 Months",8622
2016,"Oct","Beaumont Hospital"," 3-6 Months",5372
2016,"Oct","Beaumont Hospital"," 6-9 Months",3833
2016,"Oct","Beaumont Hospital"," 9-12 Months",2774
2016,"Oct","Beaumont Hospital","12-15 Months",2194
2016,"Oct","Beaumont Hospital","15-18 Months",1797
2016,"Oct","Beaumont Hospital","18+ Months",2998
2016,"Oct","Cappagh National Orthopaedic Hospital"," 0-3 Months",729
2016,"Oct","Cappagh National Orthopaedic Hospital"," 3-6 Months",385
2016,"Oct","Cappagh National Orthopaedic Hospital"," 6-9 Months",240
2016,"Oct","Cappagh National Orthopaedic Hospital"," 9-12 Months",189
2016,"Oct","Cappagh National Orthopaedic Hospital","12-15 Months",10
2016,"Oct","Cavan General Hospital"," 0-3 Months",2608
2016,"Oct","Cavan General Hospital"," 3-6 Months",1938
2016,"Oct","Cavan General Hospital"," 6-9 Months",1606
2016,"Oct","Cavan General Hospital"," 9-12 Months",978
2016,"Oct","Cavan General Hospital","12-15 Months",686
2016,"Oct","Cavan General Hospital","15-18 Months",266
2016,"Oct","Cavan General Hospital","18+ Months",104
2016,"Oct","Childrens University Hospital Temple Street"," 0-3 Months",3970
2016,"Oct","Childrens University Hospital Temple Street"," 3-6 Months",3067
2016,"Oct","Childrens University Hospital Temple Street"," 6-9 Months",2586
2016,"Oct","Childrens University Hospital Temple Street"," 9-12 Months",1626
2016,"Oct","Childrens University Hospital Temple Street","12-15 Months",1199
2016,"Oct","Childrens University Hospital Temple Street","15-18 Months",954
2016,"Oct","Childrens University Hospital Temple Street","18+ Months",780
2016,"Oct","Connolly Hospital"," 0-3 Months",4250
2016,"Oct","Connolly Hospital"," 3-6 Months",2033
2016,"Oct","Connolly Hospital"," 6-9 Months",1662
2016,"Oct","Connolly Hospital"," 9-12 Months",887
2016,"Oct","Connolly Hospital","12-15 Months",723
2016,"Oct","Connolly Hospital","15-18 Months",504
2016,"Oct","Connolly Hospital","18+ Months",753
2016,"Oct","Cork University Hospital"," 0-3 Months",8608
2016,"Oct","Cork University Hospital"," 3-6 Months",5205
2016,"Oct","Cork University Hospital"," 6-9 Months",3867
2016,"Oct","Cork University Hospital"," 9-12 Months",3140
2016,"Oct","Cork University Hospital","12-15 Months",2312
2016,"Oct","Cork University Hospital","15-18 Months",1443
2016,"Oct","Cork University Hospital","18+ Months",1846
2016,"Oct","Croom Orthopaedic Hospital"," 0-3 Months",1306
2016,"Oct","Croom Orthopaedic Hospital"," 3-6 Months",1017
2016,"Oct","Croom Orthopaedic Hospital"," 6-9 Months",861
2016,"Oct","Croom Orthopaedic Hospital"," 9-12 Months",588
